marker,complexity,velocity,llm_score,llm_category
fee_revenue,138.86078145037337,0.0001526315878238,3.0,intermediate
8_k,12.533625599158324,0.0038351848697403,2.0,simple
tradeweb_markets,44.74346836412654,3.62605429636838e-05,3.0,intermediate
signature_bank,116.26447657615088,4.722303269689053e-05,3.0,intermediate
installment_loans,41.365688488453614,7.673742813244712e-05,3.0,intermediate
texas_capital_bancshares,19.348293595593866,3.79470798457156e-05,4.0,complex
us_bancorp,104.44963064665204,0.0001391392927676,4.0,complex
pnc_bank,100.49075651324648,0.000107095092009,4.0,complex
columbia_financial,10.549845029017504,2.782785855352478e-05,4.0,complex
jpmorgan_chase_corporate_and_investment_bank,200.3614877315713,5.565571710704956e-05,5.0,complex
derivative_exchange,49.7972551470876,9.107299162971744e-05,4.0,complex
common_shareholder_equity,321.7053648470256,4.975283801993824e-05,3.0,intermediate
