marker,complexity,velocity,llm_score,llm_category
industrial_conglomerates,71.5012804144578,0.0008137540455803,5.0,complex
forklift,108.29510782277276,0.0005590869763935,4.0,simple
construction_machinery,93.48710361346382,0.0006788310950178,4.0,simple
concessions,43.07940490090175,0.001436929423491,4.0,simple
mitsubishi_brand,125.0384114106296,0.0005160802859017,4.0,simple
distribution_center,64.09408910436643,0.0009663856334042,4.0,simple
mass_production,67.34073108074588,0.0009191626007073,4.0,simple
base_transceiver_station,58.52352193325437,0.0010583018934749,4.0,simple
property_services,64.51207963705714,0.0009360279695276,4.0,simple
clothes_dryer,60.79226398768517,0.0010068625185729,3.0,simple
real_estate_management_development,75.24009539782679,0.0005978773246802,4.0,simple
toshiba,238.64941063732272,0.0002411747741305,4.0,simple
disaster_risk,17.64117630855313,0.0003921198250723,4.0,simple
nomura,18.63792985958053,0.0003575458189907,4.0,simple
itochu,553.6632100625504,9.950567603987648e-05,4.0,simple
shimizu,285.53786642966594,0.0002040709627258,4.0,simple
mitsubishi_motors,470.8278939025333,0.0001256469977113,4.0,simple
qualified_workers,101.4137605837282,0.000584385029624,4.0,simple
mitsubishi_heavy_industries,412.9498937548727,0.0001425123665316,4.0,simple
building_permits,108.86162227026728,0.000534632191604,4.0,simple
obayashi,1556.2632955675883,3.4574006081652e-05,4.0,simple
building_supplies,398.35583087126287,0.0001450421718547,4.0,simple
government_investment,143.24165094744734,0.0003988659726005,5.0,complex
new_value,74.96769389999582,0.0002192497946641,4.0,simple
steam_turbine,459.12565114378725,0.0001222739239473,4.0,simple
real_estate_brokerage,32.577933775455435,0.0003659785034009,4.0,simple
accounting_change,74.65084679938187,0.0001492585140598,4.0,simple
maintenance_cost,50.98845652996057,0.0002302122843973,4.0,simple
takada,812.7989523767412,6.9148012163304e-05,4.0,simple
hazama_ando,2789.726778992956,1.770863726133395e-05,4.0,simple
haseko,1619.0814047586202,3.3730737640636093e-06,4.0,simple
comsys_holdings,3023.7614068014227,1.6022100379302144e-05,4.0,simple
taisei,1036.516683085786,2.5298053230477077e-06,4.0,simple
tama_home,2901.926356263331,1.686536882031805e-05,4.0,simple
