marker,complexity,velocity,llm_score,llm_category
fuel_tank,9.162092762554384,0.0007091887588943,2.0,simple
suzuki_vitara,99.75304971881846,0.0001863623254645,3.0,intermediate
job_cuts,22.301281144994096,0.0007555685231502,2.0,simple
hybrid_energy_plants,35.88309536826785,0.0003567025505497,3.0,intermediate
volvo_group,148.24533447255465,0.000160221003793,3.0,intermediate
race_track,75.53480145399065,0.0005388485338091,2.0,simple
euronext,36.82369834344893,0.0010970922417616,1.0,simple
cadillac,143.9647761598365,0.0003465833292575,3.0,intermediate
hyundai_ioniq_5,109.51242872439776,0.0001433556349727,3.0,intermediate
bmw_ix,86.7114607328264,4.5536495814858726e-05,3.0,intermediate
trade_surplus,38.62804938406708,0.0006046234722084,2.0,simple
chery,242.9791629436654,0.0002361151634844,3.0,intermediate
tesla_supercharger,152.74893051632816,0.0001290200714754,3.0,intermediate
genesis_brand,185.73651179776203,0.0001357662190035,3.0,intermediate
isuzu,195.17870703857096,0.0002116603786949,3.0,intermediate
mercedes_amg,246.8917657933511,0.0001981680836387,3.0,intermediate
hyundai_motor_india,39.381210219721815,0.0001458854402957,3.0,intermediate
adjusted_ebit,300.419286201769,0.0002116603786949,3.0,intermediate
ebit_margin,148.6420307656057,0.0002352718950434,3.0,intermediate
dashcam,5.570412347264725,0.0005261995071939,2.0,simple
dacia_brand,199.31887813835556,0.0002217795999871,3.0,intermediate
honda_civic,150.2145852278058,0.0002158767209,3.0,intermediate
emissions_standards,62.32356819027712,0.0004924687695532,2.0,simple
vinfast,65.14283913090385,0.0001189008501832,3.0,intermediate
buick,200.44762344183331,0.0002504507269817,3.0,intermediate
daimler,327.1034072209366,0.0001585344669109,3.0,intermediate
geely_holding_group,90.31284320710134,0.0003297179604372,3.0,intermediate
compact_suv,199.63064595557503,0.0002378017003664,2.0,simple
tvs_motor,65.19006392641242,0.0001205873870652,3.0,intermediate
roadster,133.11176501022513,0.0002521372638637,3.0,intermediate
mclaren_automotive,21.706880593810297,0.0005506542919833,3.0,intermediate
agricultural_farm_machinery,55.50807368986432,0.0002462343847766,2.0,simple
jaguar_brand,157.15074708267753,0.0002985170281196,3.0,intermediate
leapmotor,467.114589232156,0.0001197441186242,3.0,intermediate
lenzing,42.75559445196945,0.0001129979710961,3.0,intermediate
advance_auto_parts,308.22257832757623,8.601338098362204e-05,3.0,intermediate
chargepoint,27.94688812165292,7.926723345549482e-05,3.0,complex
new_vehicle_sales,74.40151783030811,0.0003567025505497,2.0,simple
hino_motors,299.7168993238359,8.264030721955844e-05,3.0,complex
station_wagon,174.74398170912065,0.0003609188927548,2.0,simple
rolls_royce_motor_cars,17.239933398523647,6.9148012163304e-05,3.0,complex
solid_state_battery,78.0614820172195,0.0002032276942848,3.0,complex
travel_ban,13.565064755910338,0.0005961907877982,1.0,simple
byd_sealion,87.38581106512619,8.685664942463792e-05,3.0,complex
total_cost_of_ownership,101.10433705861236,0.0003600756243137,2.0,simple
formula_one_group,50.77636288362311,0.0004941553064353,3.0,complex
light_duty_pickup_truck,143.21602264205322,0.0002867112699454,2.0,simple
chevrolet_equinox,213.7917039641629,0.0001796161779363,3.0,complex
daimler_truck,264.13532479161194,0.0001568479300289,3.0,complex
alfa_romeo,439.79475097124725,0.0001492585140598,3.0,complex
trade_balance,40.82571305434367,0.0006113696197365,2.0,simple
drivers_license_holders,23.20960978610322,0.0005169235543427,1.0,simple
bugatti,271.8411712601865,8.685664942463792e-05,3.0,complex
aston_martin,67.0717762078023,0.0002824949277403,3.0,complex
continental_ag,199.67474162590145,0.0001416690980906,3.0,complex
iaa,77.88587658122398,9.950567603987648e-05,1.0,simple
saic_motor,97.396377979914,0.0002091305733719,3.0,complex
casper_sleep,9.165107440394925,0.0004047688516876,1.0,simple
centene,37.595417824734646,0.0001576911984699,1.0,simple
daihatsu_brand,352.27695732281416,6.408840151720857e-05,3.0,complex
fine_dining,25.26024477170973,0.0006054667406494,1.0,simple
cronos_group,32.49057025732004,9.528933383479697e-05,3.0,complex
psa_peugeot_citroen,779.948055117157,7.926723345549482e-05,3.0,complex
compact_car,267.0262034116124,0.000215033452459,2.0,simple
anhui_jianghuai_automobile_group_corp,115.22958816587192,0.000216719989341,3.0,complex
land_rover_range_rover,230.6986111186738,0.0001433556349727,3.0,complex
suzuki_jimny,43.77439503723598,4.469322737384283e-05,3.0,complex
ford_mustang_mach_e,181.13577839265844,0.0001163710448601,3.0,complex
health_maintenance_organization,121.71439749974134,0.0001416690980906,1.0,simple
kubota,129.82189923798168,0.0001787729094953,3.0,complex
marsh_mclennan,21.941770512495136,0.0001458854402957,1.0,simple
agco,224.90566335138436,5.143937490197005e-05,3.0,complex
genuine_parts,175.14300453111466,9.950567603987648e-05,2.0,simple
minivan,60.4043273132048,0.0002858680015043,2.0,simple
penske_automotive,19.46607657248745,0.0001408258296496,3.0,complex
dongfeng_motor_corporation,91.77910502890045,0.0001248037292703,3.0,complex
hagerty,17.82261094815918,0.0001467287087367,1.0,simple
fuel_system,124.2948127407899,0.0001526315878238,2.0,simple
subcompact,332.26943682429004,0.0001829892517004,2.0,simple
armored_vehicle,68.51892644858384,0.000425007294272,3.0,complex
great_wall_motors,20.37951421989103,0.0002200930631051,3.0,complex
chevrolet_silverado,99.72362944624886,0.00026562955892,3.0,complex
consumer_market,24.84226053959555,0.0003567025505497,2.0,simple
positive_review,20.09826793156085,0.0003120093231758,1.0,simple
ford_bronco,183.75723246011395,0.0002200930631051,3.0,complex
shyft_group,815.3794987192065,3.1200932317588385e-05,1.0,simple
wheel_loader,271.5459379071582,6.9148012163304e-05,2.0,simple
c3,480.52563611814367,0.0001155277764191,1.0,simple
chevrolet_corvette,151.01475424800194,0.0001796161779363,3.0,complex
clutch_assembly,42.439757991630245,0.0003887467513083,2.0,simple
toyota_camry,64.69004865626107,0.0002571968745098,3.0,complex
bmw_x3,384.9822121185466,8.854318630666975e-05,3.0,complex
gmc_sierra,192.33480596460495,0.0001307066083574,3.0,complex
ram,334.16990310382414,0.0001914219361106,3.0,complex
micromobility,140.2852230570934,9.950567603987648e-05,2.0,simple
infiniti_brand,144.94989250325844,0.0001762431041723,3.0,complex
supercar,218.3257672649017,0.0001888921307875,3.0,complex
feature_vehicle_options,71.03365247988742,0.0002082873049309,2.0,simple
mercedes_maybach_brand,333.16166120948725,8.854318630666975e-05,3.0,complex
toyota_corolla,90.465102080725,0.000320442007586,3.0,complex
blue_bird,19.62357583878067,9.022972318870154e-05,1.0,simple
cnh_industrial,386.7704159143569,6.74614752812722e-05,3.0,complex
detroit_auto_show,49.26641724005721,0.0001728700304082,1.0,simple
lada,144.7143832612986,0.000160221003793,3.0,complex
toda,8.277676475869006,0.0001340796821215,3.0,complex
bharat_petroleum_corporation,6.784617176159857,0.0006695551421666,1.0,simple
daf,575.0230586229416,2.3611516348445264e-05,1.0,simple
toyota_rav4,91.14964409308809,0.0001703402250852,3.0,complex
vocational_institution,36.6820444136973,0.0003373073764063,1.0,simple
heating_oil,48.67935899759749,0.0001585344669109,1.0,simple
ford_ranger,160.48406365385475,0.0002175632577821,3.0,complex
shock_absorber,34.10419527500568,0.000322128544468,2.0,simple
mini_brand,175.52766083862926,0.0001560046615879,3.0,complex
toyota_tacoma,90.90876588923484,0.0001239604608293,3.0,complex
commercial_truck,120.49846655384157,0.0002006978889617,3.0,complex
fisker_inc,242.50549481635943,4.132015360977922e-05,3.0,complex
comparable_store_sales,97.77306289533192,0.000269002632684,2.0,simple
toyota_prius,39.63998305488156,0.0001391392927676,3.0,complex
mid_size_suv,124.79736787334672,0.0001737132988492,2.0,simple
scania,381.0991625406488,0.0001180575817422,3.0,complex
ford_f_series,272.57385908117647,0.0001129979710961,3.0,complex
ford_otosan,1287.5651500388751,1.5178831938286244e-05,3.0,complex
honda_crv,87.20754565590104,0.000159377735352,3.0,complex
porsche_macan,453.0372862645283,0.0001003489444808,3.0,complex
geely_automobile_holdings,62.40696830176845,0.0001509450509418,3.0,complex
nissan_rogue,39.80753528367511,0.0001222739239473,3.0,complex
ford_mustang,213.1940882700158,0.0001998546205207,3.0,complex
hil,89.58100976614183,0.0001248037292703,1.0,simple
return_on_sales,895.759903518099,4.975283801993824e-05,2.0,simple
subaru_crosstrek,157.12231836969238,2.6984590112508878e-05,3.0,complex
compactor,82.0198913935913,0.0001484152456187,2.0,simple
evgo,27.71223743489535,3.71038114046997e-05,3.0,complex
kia_sportage,109.17993043869824,0.0001484152456187,3.0,complex
gm_cruise,187.1203157135298,0.0001054085551269,3.0,complex
passenger_van,140.6632935295654,0.0002200930631051,2.0,simple
byd_seal,90.75082105639336,7.673742813244712e-05,3.0,complex
traton,643.7421164094027,5.0596106460954135e-05,3.0,complex
hyundai_sonata,28.480171486555346,0.0001172143133012,3.0,complex
hyundai_tucson,134.20120603278656,0.0001138412395371,3.0,complex
monsoon_season,36.25394762557505,0.000160221003793,1.0,simple
brilliance_china_automotive_holdings,1630.1393912969806,1.3492295056254435e-05,3.0,complex
hyundai_ioniq,379.8797663660807,6.408840151720857e-05,3.0,complex
lexus_gx,170.76049039695386,2.3611516348445264e-05,3.0,complex
wuling,121.81130557140158,8.011050189651072e-05,3.0,complex
bmw_3_series,531.8238981429012,7.673742813244712e-05,3.0,complex
mitsubishi_fuso_brand,715.1210539626286,3.0357663876572487e-05,3.0,complex
dodge_charger,314.66190908055864,0.0001450421718547,3.0,complex
kia_sorento,84.66351824425689,0.0001197441186242,3.0,complex
nissan_leaf,293.2907852164512,9.444606539378106e-05,3.0,complex
firestone,56.4850966115184,0.0001551613931469,3.0,complex
fixed_costs,115.34850383925315,0.0001905786676695,2.0,simple
mazda_6,252.89664873579804,2.614132167149297e-05,3.0,complex
subaru_impreza,133.98885868013045,3.879034828673151e-05,3.0,complex
volvo_trucks,47.91445339862633,5.987205931212907e-05,3.0,complex
cargo_van,72.7576554996076,0.0001484152456187,2.0,simple
ford_transit,344.3516823921542,9.950567603987648e-05,3.0,complex
kenworth,311.53598390399907,5.143937490197005e-05,3.0,complex
mid_size_pickup_truck,79.72652922874079,0.0001576911984699,2.0,simple
ram_1500,457.1588815956677,0.0001205873870652,3.0,complex
turbocharger,124.71297579050083,0.0001686536882031,2.0,simple
peterbilt,275.06423766862736,5.902879087111316e-05,3.0,complex
lincoln,38.56443586601948,0.0001585344669109,3.0,complex
exhaust_system,86.36688329080589,0.0002066007680488,2.0,simple
cupra_brand,382.0242167035101,8.517011254260613e-05,3.0,complex
dynamometer,76.49592259802091,6.99912806043199e-05,2.0,simple
secret_sauce,91.701936609381,0.0001880488623465,1.0,simple
abarth_brand,456.5482773805233,3.0357663876572487e-05,3.0,complex
honda_accord,110.15508544638536,0.0001458854402957,3.0,complex
renault_5_etech,284.4797138311451,6.830474372228809e-05,3.0,complex
subaru_forester,118.27522891439196,6.408840151720857e-05,3.0,complex
paccar_parts,999.082008787465,1.0962489733206727e-05,3.0,complex
residual_value,59.16439812426346,0.0001264902661523,2.0,intermediate
lancia,319.0898576447228,4.384995893282692e-05,3.0,complex
mercedes_benz_cla,187.3338340398183,5.734225398908137e-05,3.0,complex
macro_consumer_conditions,36.95106742901055,0.0002479209216586,2.0,intermediate
hyundai_santa_fe,420.0558225342332,6.155859619416088e-05,3.0,complex
automotive_chip,474.3865758457303,4.975283801993824e-05,3.0,complex
toyota_land_cruiser,139.9800394028782,9.781913915784468e-05,3.0,complex
chevrolet_blazer,84.04808349446564,7.505089125041531e-05,3.0,complex
changan_brand,15.095767543050233,0.0003153823969399,3.0,complex
vauxhall,121.99187853484824,0.0001197441186242,3.0,complex
bmw_x5,105.62582175489923,4.216342205079512e-05,3.0,complex
fiat_panda,608.9375089806861,3.0357663876572487e-05,3.0,complex
ford_super_duty,479.9186721632213,6.324513307619268e-05,3.0,complex
jeep_wrangler,101.39466185493374,9.781913915784468e-05,3.0,complex
kia_niro,119.60334896279991,6.577493839924038e-05,3.0,complex
nissan_ariya,101.8647517778558,2.951439543555658e-05,3.0,complex
tesla_powerwall,471.4224276529652,5.565571710704956e-05,3.0,complex
chevy_trax,115.74665442669776,9.444606539378106e-05,3.0,complex
honda_hrv,101.02724304575298,7.336435436838351e-05,3.0,complex
toyota_yaris,100.67308135644882,0.0001501017825008,3.0,complex
dacia_spring,365.0125263945576,3.4574006081652e-05,3.0,complex
dealer_inventory,710.0048086225373,8.264030721955844e-05,2.0,intermediate
man_brand,36.79834130991815,0.0002226228684281,3.0,complex
nissan_magnite,40.625770014339366,2.614132167149297e-05,3.0,complex
volvo_ex30,128.94059889996268,6.0715327753144975e-05,3.0,complex
