marker,complexity,velocity,llm_score,llm_category
enbrel,181.04931348038335,0.0001020354813629,4.0,intermediate
beigene,234.36523417453452,9.781913915784468e-05,4.0,intermediate
harmony_biosciences_holdings,35.10979337920027,3.62605429636838e-05,4.0,intermediate
capricor_therapeutics,49.00829149581794,2.3611516348445264e-05,4.0,intermediate
galapagos_nv,39.743009497374345,8.264030721955844e-05,4.0,intermediate
catalyst_pharmaceutical,34.92871910429876,4.722303269689053e-05,4.0,intermediate
patent_expiration,163.26446039199973,0.0001492585140598,3.0,simple
ocugen,26.84446134985058,2.6984590112508878e-05,4.0,intermediate
tagrisso,158.1459760132134,5.396918022501775e-05,4.0,intermediate
cardiovascular_systems,16.226308534993326,0.0001981680836387,4.0,intermediate
alexion_pharma,49.85532513383663,7.08345490453358e-05,4.0,complex
anavex_life_sciences,24.44670401290416,2.445478478946117e-05,4.0,complex
astellas_pharma,156.55255407607405,6.324513307619268e-05,4.0,complex
athira_pharma,3.909890874822116,2.1924979466413455e-05,4.0,complex
denali_therapeutics,48.489149784488085,3.879034828673151e-05,4.0,complex
glucagon,25.446540996749395,7.505089125041531e-05,3.0,simple
exelixis,79.21042071070018,6.0715327753144975e-05,4.0,complex
axsome_therapeutics,82.27237754737548,2.951439543555658e-05,4.0,complex
hansa_biopharma,138.3684517917307,7.589415969143122e-06,4.0,complex
patent_protection,48.63070519412035,0.0002824949277403,3.0,simple
vera_therapeutics,57.40388494546959,1.4335563497270342e-05,4.0,complex
biohaven_pharmaceutical_holding_limited,48.99192560679712,4.890956957892234e-05,4.0,complex
alnylam_pharmaceuticals,76.8390719373192,6.155859619416088e-05,4.0,complex
lynparza,114.40978612852416,2.782785855352478e-05,4.0,complex
intra_cellular_therapies,79.76438693050285,9.528933383479697e-05,4.0,complex
sarepta_therapeutics,158.2271928710424,3.62605429636838e-05,4.0,complex
ironwood_pharmaceuticals,18.32842190286899,1.3492295056254435e-05,4.0,complex
praxis_precision_medicines,33.06576335572848,2.445478478946117e-05,4.0,complex
ymabs_therapeutics,39.90529400860584,2.5298053230477068e-05,4.0,complex
arcutis_biotherapeutics,74.0716921531034,1.9395174143365757e-05,4.0,complex
otezla,191.60630959986807,6.240186463517677e-05,4.0,complex
braftovi,436.9325731565066,2.2768247907429363e-05,4.0,complex
humacyte,103.73022413662294,2.3611516348445264e-05,4.0,complex
infusion_pump,258.25977227145484,7.926723345549482e-05,3.0,simple
neurocrine_biosciences,78.1642962612151,4.637976425587463e-05,4.0,complex
revenue_beat,62.39252712896317,0.0002437045794535,3.0,simple
revenue_growth_rate,88.84774405611103,0.0001661238828801,3.0,simple
anaptysbio,65.0779422404981,2.5298053230477068e-05,4.0,complex
sellas_life_sciences_group,16.101614943182334,2.0238442584381655e-05,4.0,complex
xilio_therapeutics,8.35690045290199,1.4335563497270342e-05,4.0,complex
