marker,complexity,velocity,llm_score,llm_category
kinder_morgan,151.33938672306556,0.000107095092009,6.0,intermediate
goodwill,9.049952191499056,0.0020584182645198,5.0,simple
royal_dutch_shell,43.93611957080156,0.0002082873049309,6.0,intermediate
renewable_natural_gas,69.02135186616034,0.0003600756243137,6.0,intermediate
urea,23.33480594148364,0.0006552195786693,6.0,intermediate
oil_refining,42.66813287713702,0.0010330038402444,7.0,complex
multiline_retail,3.1466008258191533,0.0007007560744842,5.0,simple
oil_gas_storage_transportation,51.67297399229068,0.0008145973140213,7.0,complex
west_texas_intermediate,26.99980547635841,0.0009840942706655,6.0,intermediate
gas_turbine,19.09527584303229,0.0004874091589071,6.0,intermediate
fire_protection,6.228217189157669,0.0015979936957251,4.0,simple
expansion_plan,5.515482811704651,0.0017346031831697,5.0,simple
oil_gas_refining_marketing,49.583997518797,0.0004545216897075,7.0,complex
shale_oil,67.7781870219166,0.0004924687695532,7.0,complex
debt_service,13.895726115530486,0.0017961617793638,5.0,simple
fracking,50.4745801403311,0.0004907822326712,7.0,complex
climate_risks,9.420324814764584,0.0008297761459596,6.0,intermediate
devon_energy,228.9900850356813,5.649898554806546e-05,6.0,intermediate
bridgestone,9.418027260461914,0.0003457400608165,5.0,simple
enterprise_product_partners,32.34968961084567,4.300669049181102e-05,5.0,simple
anticorruption,6.045895391365147,0.0012606863193187,4.0,simple
natural_gas_storage,70.98414033917526,0.0004595813003536,6.0,intermediate
not_long_opinion,10.157839738902751,0.001277551688139,2.0,simple
coal_fired_power_plant,31.85632590629957,0.0004722303269689,6.0,intermediate
eni,17.235438690721242,0.0005278860440759,6.0,intermediate
green_diesel,77.18300251436702,0.0002192497946641,6.0,intermediate
oil_gas_production,28.13257214889663,0.0008027915558471,7.0,complex
green_investment,24.63228881546253,0.0002605699482739,6.0,intermediate
methane_emissions,28.48033121694232,0.0004680139847638,6.0,intermediate
london_stock_exchange_group,21.69127716380226,0.0003263448866731,5.0,simple
occidental_petroleum,118.72508359673206,0.000108781628891,6.0,intermediate
equinor,28.752935249397503,0.0002850247330633,6.0,intermediate
energy_equipment_services,73.08948955268562,0.0003440535239344,7.0,complex
blender,37.363622714491584,0.0003988659726005,5.0,simple
gevo,14.11094541282696,3.0357663876572487e-05,6.0,intermediate
liquified_petroleum_gas,60.12903140919507,0.0004334399786821,6.0,intermediate
employee_training,14.257873287971142,0.0007589415969143,4.0,simple
conocophillips,98.21934959779205,0.0001838325201414,6.0,intermediate
gathering_lines,40.481925386213895,0.0005894446402701,5.0,simple
crackers,18.471567919691346,0.0005009014539634,6.0,intermediate
nucor,3.659475427964588,0.0001121547026551,5.0,simple
arcelormittal,7.824689640400396,0.0003305612288782,5.0,simple
shanghai_construction_group,1.729050827721345,2.6984590112508878e-05,5.0,simple
esg_environment,20.96231134431965,0.0006358244045259,6.0,intermediate
rail_service,26.8728480614844,0.0004629543741177,5.0,simple
natural_gas_pipeline,73.71407081502721,0.0003794707984571,6.0,intermediate
enbridge,37.55437098579952,0.0001509450509418,6.0,intermediate
hevea,7.837497363572271,0.0001239604608293,5.0,simple
hess_corp,41.58717354490469,0.0003423669870524,6.0,intermediate
kerosene,46.12617268210894,0.0004216342205079,5.0,simple
carbon_steel,26.586814379902613,0.0001737132988492,5.0,simple
petrobras,11.98864225477295,0.0004444024684153,6.0,intermediate
oil_field,31.790878259995576,0.0006754580212537,6.0,intermediate
refined_products,102.32621829582848,0.0003659785034009,6.0,intermediate
indian_oil_corp,2.9415678108808967,0.0017050887877341,6.0,intermediate
distillate_fuel,48.844259389605085,0.0002200930631051,6.0,intermediate
oil_gas_equipment_services,23.9788233036104,0.0004317534418001,7.0,complex
bitumen,38.262394055279785,0.0002276824790742,6.0,intermediate
companygroup_apa,180.8467760508436,6.830474372228809e-05,5.0,simple
great_depression,4.561470883934177,0.0005228264334298,6.0,intermediate
risk_aversion,22.883686147488746,0.0004393428577692,5.0,simple
pumped_storage_hydroelectricity,43.89564528797053,0.0002200930631051,5.0,simple
electricity_distribution,5.850110724326903,0.0010658913094441,5.0,simple
clean_energy_technologies,19.093766172419222,0.0003794707984571,6.0,intermediate
cycle_time,61.49720920387323,0.0002184065262231,4.0,simple
secured_loans,27.97037882244245,0.0003297179604372,5.0,simple
adnoc,94.47511588957283,0.0001813027148184,6.0,intermediate
gas_refining,79.95099991575242,0.0002816516592993,6.0,intermediate
electricity_transmission,11.000714460488544,0.0006973830007201,5.0,simple
price_ceiling,14.181849129684348,0.0003811573353391,5.0,simple
musical_instrument,8.824921336623534,0.0004081419254516,4.0,simple
norilsk_nickel,94.10233223775305,3.1200932317588385e-05,5.0,simple
gun_charges,8.293751324263821,0.0003946496303954,4.0,simple
petroleum_coke,367.96165185873593,3.62605429636838e-05,5.0,simple
cnooc,88.63398947806577,0.0001534748562648,6.0,intermediate
import_ban,11.763959022445604,0.0004233207573899,5.0,simple
gross_refining_margin,88.66409831083323,0.000212503647136,6.0,intermediate
drax_group,19.316353812716983,3.54172745226679e-05,5.0,simple
long_term_investments,30.429276178192133,0.0004536784212665,5.0,simple
weichai_power,3.31487984307257,3.1200932317588385e-05,5.0,simple
mark_to_market,41.504757393319615,0.0004958418433173,5.0,simple
rosatom,24.487868066060663,0.0001458854402957,6.0,intermediate
contract_length,3.588567770348177,0.0015355918310899,5.0,simple
ep_energy,10.74066634676473,2.782785855352478e-05,6.0,intermediate
income_tax_rate,32.951526788002994,0.0004713870585278,5.0,simple
phillips_66,118.09253493726324,0.0001382960243266,6.0,intermediate
dundee,1.1837952408103232,0.0004874091589071,5.0,simple
nuclear_fusion_power,7.904983826958482,0.0001568479300289,6.0,intermediate
kesko,0.6627781074900491,0.000109624897332,5.0,simple
work_in_progress_inventory,9.362986935519109,0.0004578947634716,5.0,simple
spot_price,57.32885976487807,0.0003685083087239,5.0,simple
debt_issuance,30.642453190628213,0.0004865658904661,5.0,simple
inpex,35.03162321687145,5.734225398908137e-05,6.0,intermediate
lukoil,99.6596157470844,0.0001307066083574,6.0,intermediate
upstream_supply_chain,63.26165290406468,0.0003516429399036,7.0,complex
aemetis,24.962436803642184,2.5298053230477068e-05,6.0,intermediate
mplx,290.33788241768855,3.288746919962019e-05,6.0,intermediate
trafigura_beheer,12.447784258635831,6.9148012163304e-05,6.0,intermediate
petrochina,110.27876098827602,0.0001138412395371,6.0,intermediate
price_controls,14.50038277341661,0.0003044199072067,5.0,simple
quality_systems,29.862788771513667,0.0001796161779363,5.0,simple
product_supplied,300.901068134691,4.300669049181102e-05,5.0,simple
tires_rubber,70.00782721941559,0.0001501017825008,5.0,simple
commercial_paper,45.24852171822875,0.0002361151634844,5.0,simple
net_ppe,47.63548068111564,0.0003347775710833,5.0,simple
tatneft,146.6856726547474,2.0238442584381655e-05,6.0,intermediate
marathon_oil,218.1810289250084,6.0715327753144975e-05,6.0,intermediate
marathon_petroleum,224.4945847662907,6.493166995822448e-05,6.0,intermediate
esg_initiative,38.42007087175055,0.000321285276027,6.0,intermediate
genfit,2.3047492105838785,1.4335563497270342e-05,6.0,intermediate
fossil_fuel_usage,11.385052643742348,0.0003305612288782,6.0,intermediate
csg_limited,55.101709236910686,8.348357566057433e-05,5.0,simple
ecosystem_surface,80.70052127083564,0.0001433556349727,5.0,simple
residual_fuel_oil,17.126773652347914,9.950567603987648e-05,6.0,intermediate
independent_power_renewable_electricity_producers,51.05569586229882,0.000162750809116,6.0,intermediate
government_procurement_reform_act,4.33260965602489,0.0007547252547092,5.0,simple
manufacturing_production,6.8613634369185865,0.0002512939954227,5.0,simple
nafta,4.510909740281007,0.0002023844258438,5.0,simple
current_assets,29.387711399679286,0.0003373073764063,5.0,simple
mgmt_discussion_analysis,22.19241303785897,0.0008196569246674,5.0,simple
cost_basis,38.71494688986753,0.0002605699482739,5.0,simple
dunlop,4.182838642215654,0.000109624897332,5.0,simple
raised_guidance,86.0360261718322,0.0001458854402957,5.0,simple
class_a_shares_outstanding,35.64039612526333,0.00026562955892,5.0,simple
accounts_receivable,29.82917829634072,0.0004621111056767,5.0,simple
compressed_natural_gas,52.436846720473966,0.0002243094053102,6.0,intermediate
huaneng_power_international,375.39427821380616,1.4335563497270342e-05,6.0,intermediate
enlink_midstream,48.38064943977084,4.384995893282692e-05,6.0,intermediate
gran_tierra_energy,14.82309397492476,2.445478478946117e-05,6.0,intermediate
aker_bp,19.061270617833525,2.782785855352478e-05,6.0,intermediate
import_costs,22.10461208962961,0.0003153823969399,5.0,simple
drilling_rig,80.47691882191623,0.0002049142311668,6.0,intermediate
mechel,81.60635223693737,2.782785855352478e-05,6.0,intermediate
contract_prices,11.587980876803815,0.0006240186463517,5.0,simple
project_design,44.01571116675264,0.0002934574174735,5.0,simple
superconductor_technologies,48.978626473375904,9.444606539378106e-05,6.0,intermediate
petroleum_exploration,19.33350270917782,0.0002420180425715,6.0,intermediate
aluminum_corp_of_china,79.19570324004137,6.240186463517677e-05,5.0,simple
drilling_services,102.23038567386168,0.000159377735352,6.0,intermediate
helmerich_payne,14.615618759881912,3.204420075860429e-05,6.0,intermediate
woodside_petroleum,11.930585351650342,0.0001694969566441,6.0,intermediate
marine_transportation,15.459472258856335,0.0001163710448601,6.0,intermediate
tullow_oil,10.486905445837746,3.71038114046997e-05,6.0,intermediate
feature_country_development_stage,6.96186071358681,0.000216719989341,5.0,simple
aker_solutions,11.056284293656455,6.830474372228809e-05,6.0,intermediate
liberty_energy,18.12538876657941,0.0001467287087367,6.0,intermediate
oneok,58.612919870674176,6.9148012163304e-05,6.0,intermediate
daily_rate,53.3772315754948,0.0002428613110125,5.0,simple
rusal,81.61407045345898,3.1200932317588385e-05,6.0,intermediate
china_gas_holdings,771.0276516459484,1.2649026615238534e-05,6.0,intermediate
south_jersey_industries,12.828682381607818,3.3730737640636093e-06,5.0,simple
oil_sands,170.0447266477923,9.528933383479697e-05,6.0,intermediate
china_national_petroleum_corporation,84.47584915107225,9.950567603987648e-05,6.0,intermediate
indirect_emissions,27.348656449820485,7.58941596914312e-05,6.0,intermediate
oil_gas_marketing,14.84980504179781,0.0001155277764191,7.0,complex
canadian_natural_resources,41.13535737661784,7.58941596914312e-05,6.0,intermediate
pemex,4.004882039073018,0.0007758069657346,6.0,intermediate
gerresheimer,4.8214691998313866,6.7461475281272185e-06,5.0,simple
government_order,3.2219397396058933,0.0001323931452394,5.0,simple
braze,5.322933512186816,0.0001256469977113,5.0,simple
feature_mfg_type,19.59008598654386,0.0001273335345934,5.0,simple
transcanada_corp,23.66538155626744,7.673742813244712e-05,6.0,intermediate
serica_energy,15.276138884997543,1.5178831938286244e-05,6.0,intermediate
crh,1.8405951031079333,3.879034828673151e-05,5.0,simple
crrc,39.82885663001312,9.866240759886056e-05,5.0,simple
postal_savings_bank_china,393.0065479448442,1.770863726133395e-05,5.0,simple
icbs,1.0978486614322458,0.0164622865055124,5.0,simple
oil_gas_services,98.34272981767413,0.0001517883193828,7.0,complex
base_oil,17.144574294903858,0.000108781628891,6.0,intermediate
chemchina,710.0549811394086,9.275952851174926e-06,6.0,intermediate
china_shenhua_energy,571.281829181184,2.782785855352478e-05,6.0,intermediate
ev_to_ebitda,94.4455420411934,0.0001484152456187,5.0,simple
finished_gasoline,828.7055280697829,1.1805758174222632e-05,6.0,intermediate
