marker,complexity,velocity,llm_score,llm_category
expedia,186.79520164613456,0.0002386449688075,3.0,simple
convertible_bond,33.135967886796834,0.0009402443117327,5.0,complex
bark_inc,2.272479255928093,0.0002892410752684,3.0,intermediate
carnival_corporation,28.20692114828258,0.0005826984927419,4.0,complex
restricted_movement_order,33.74639880122297,0.0008373655619287,3.0,intermediate
collective_bargaining,6.753103922007472,0.0009132597216202,4.0,complex
knowit,98.7405148998534,7.25210859273676e-05,2.0,simple
lec_inc,15.896618808986052,0.0001273335345934,3.0,intermediate
luxury_hotel,29.20139074312791,0.0005978773246802,4.0,complex
royal_caribbean,31.197907133833507,0.0003035766387657,4.0,complex
hopon,9.979127864385433,0.0004570514950306,2.0,simple
hotels_resorts_cruise_lines,79.58168851230923,0.0005506542919833,4.0,complex
hormel_foods,2.0070243602095728,9.950567603987648e-05,2.0,simple
welltower,80.6504153482138,0.0001433556349727,3.0,intermediate
ritz_carlton,51.497482749010345,0.0002867112699454,4.0,complex
customer_retention,40.45574117258699,0.0004722303269689,3.0,intermediate
employee_representation,8.834092217387775,0.0005767956136548,4.0,complex
vacation_rental,21.08069500621194,0.0002394882372485,3.0,intermediate
marriott_hotels,35.56119021972638,0.000161907540675,4.0,complex
feature_affiliation,9.20495043139514,0.0003997092410415,4.0,complex
tripadvisor,43.12052716421025,0.0002259959421922,3.0,intermediate
guided_tour,12.784712626570585,0.000428380368036,3.0,intermediate
timeshare,280.38304332921564,9.107299162971744e-05,3.0,intermediate
cato_corporation,119.61848650559604,0.0002040709627258,3.0,intermediate
sealed_air_corp,18.178006575934383,0.0001652806144391,3.0,intermediate
playa_hotel_resorts,16.46800916879599,4.300669049181102e-05,4.0,complex
norwegian_cruise_line,41.88531194170271,0.0001433556349727,4.0,complex
revenue_by_available_room,150.52022636143,0.0002082873049309,4.0,complex
comstock_holding,8.105139718309879,2.5298053230477068e-05,3.0,intermediate
corporate_travel_mgmt,910.1863190354434,2.782785855352478e-05,4.0,complex
just_group,84.0038863838332,3.37307376406361e-05,3.0,intermediate
avery_dennison,4.328587035307983,5.396918022501775e-05,3.0,intermediate
employee_retention,64.85088078762841,0.0002934574174735,3.0,intermediate
household_expenditures,64.9382397198643,0.0003946496303954,3.0,intermediate
trivago,459.7288560749028,5.228264334298594e-05,3.0,intermediate
industry_event,78.9914677414389,0.0003238150813501,3.0,intermediate
chandelier,9.018404692618192,0.0002386449688075,2.0,simple
event_planning,40.03292555320925,0.0001433556349727,3.0,intermediate
inmed_pharmaceuticals,158.07094065244155,3.879034828673151e-05,3.0,intermediate
sogefi_spa,59.157549060263534,4.047688516876332e-05,3.0,intermediate
23andme,67.76166754975253,5.987205931212907e-05,2.0,simple
upm,276.97587395830675,8.685664942463792e-05,2.0,simple
border_shutdown,107.2569782203184,0.0002335853581614,3.0,intermediate
mednax,119.19212046876946,5.734225398908137e-05,3.0,intermediate
lookers,98.96497297590966,4.300669049181102e-05,3.0,intermediate
market_recovery,135.7527476403745,0.0001796161779363,3.0,intermediate
auto_zone,2.556070572895525,8.517011254260613e-05,2.0,simple
hard_hat,1.2379355735091568,0.0001526315878238,2.0,simple
crown_resorts,1817.3186361014264,1.0119221292190827e-05,4.0,complex
hotels_com,356.5734368790256,9.613260227581287e-05,3.0,intermediate
life360,1.4388506301078725,7.16778174863517e-05,2.0,simple
flight_centre_travel_group,1351.1590046143062,1.5178831938286244e-05,3.0,intermediate
ca_technologies,140.08070972857573,4.806630113790644e-05,3.0,intermediate
accor_sa,244.97724528968695,0.0001290200714754,4.0,complex
sales_report,177.06569996713745,0.0001382960243266,3.0,intermediate
grand_hyatt,56.26112685443184,9.191626007073336e-05,4.0,complex
hilton,30.75512113194932,0.0002782785855352,4.0,complex
whitefield,13.194312383953347,0.0001340796821215,2.0,simple
host_hotels_resorts,54.781296527557046,1.9395174143365757e-05,4.0,complex
marketing_research,7.398540922781318,6.493166995822448e-05,3.0,intermediate
pent_up_demand,165.96891243996777,0.0001796161779363,3.0,intermediate
flir_systems,18.989070127909976,0.000110468165773,3.0,intermediate
gogo,354.7960023808726,6.830474372228809e-05,3.0,intermediate
noble_corporation,131.19881247833834,3.54172745226679e-05,3.0,intermediate
novotel,60.95165256283083,4.469322737384283e-05,4.0,complex
helloworld_travel,899.6137904768483,2.445478478946117e-05,3.0,intermediate
basket_size,109.88054428333088,0.0002259959421922,2.0,simple
crowne_plaza,21.264663975894717,0.0001163710448601,4.0,complex
jw_marriott,76.44543540319106,0.0001281768030344,4.0,complex
cwa,3.4308532072747053,0.000111311434214,3.0,intermediate
pressure_washer,2.1641071544087094,6.0715327753144975e-05,2.0,simple
