marker,complexity,velocity,llm_score,llm_category
osi_systems,9.385751969278116,3.54172745226679e-05,3.0,intermediate
smk,53.066623628829255,3.37307376406361e-05,3.0,intermediate
maxcyte,4.12850795249859,2.5298053230477068e-05,3.0,intermediate
sanmina,29.608061801538412,2.1924979466413455e-05,3.0,intermediate
te_connectivity,36.04679236236448,0.0001163710448601,3.0,intermediate
c3_ai,42.56593323953385,3.963361672774741e-05,4.0,complex
cyberark_software,23.06843850440838,4.975283801993824e-05,4.0,complex
lumentum_holdings,144.44789671930397,2.8671126994540684e-05,4.0,complex
recall_rate,9.752076241889256,5.734225398908137e-05,3.0,intermediate
electrical_components,22.783835559468677,0.0001737132988492,3.0,intermediate
ambarella,38.618573701850615,3.0357663876572487e-05,4.0,complex
molex,59.64900910631269,4.722303269689053e-05,3.0,intermediate
acm_research,16.17569178485836,2.108171102539756e-05,3.0,intermediate
zebra_technologies,32.26075576402376,5.396918022501775e-05,3.0,intermediate
hexaware_technologies,2.783073377485941,1.9395174143365757e-05,3.0,intermediate
isonics,1.4892070403790278,5.987205931212907e-05,3.0,intermediate
mobileye,53.20859655406685,6.66182068402563e-05,4.0,complex
spirent_communications,29.586719423370468,2.0238442584381655e-05,4.0,complex
koninklijke_philips,19.163458296000584,0.0001509450509418,3.0,intermediate
richardson_electronics,36.71492476939324,2.1924979466413455e-05,3.0,intermediate
neusoft,39.31926971648588,2.445478478946117e-05,3.0,intermediate
jabil,55.645996141406826,5.481244866603366e-05,3.0,intermediate
united_microelectronics,12.426245260371042,5.481244866603366e-05,4.0,complex
kla_tencor,32.37281178261741,4.047688516876332e-05,4.0,complex
softbank_group,58.56718218083059,7.673742813244712e-05,3.0,intermediate
black_swan,5.501318761874071,0.0001340796821215,3.0,intermediate
digitech,70.52211535459021,2.5298053230477068e-05,3.0,intermediate
landisgyr_group,33.47088218020462,1.770863726133395e-05,3.0,intermediate
tokyo_electron,32.40313497052033,0.0002091305733719,3.0,intermediate
viavi_solutions,39.88165587104377,4.216342205079512e-05,3.0,intermediate
aerovironment,25.551839873783305,2.8671126994540684e-05,3.0,intermediate
fabrinet,195.46409076586244,7.589415969143122e-06,3.0,intermediate
mediaalpha,15.694220773004082,5.902879087111316e-06,3.0,intermediate
asm_international,25.38497656379816,9.781913915784468e-05,3.0,intermediate
integral_ad_science_holding,38.791553417812246,2.5298053230477068e-05,3.0,intermediate
